SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,LeaseContractLength,PurchaseOption,OfferingClass,Product Family,serviceCode,Location,Location Type,Instance Type,Current Generation,Instance Family,vCPU,Physical Processor,Clock Speed,Memory,Storage,Network Performance,Processor Architecture,Storage Media,Volume Type,Max Volume Size,Max IOPS/volume,Max IOPS Burst Performance,Max throughput/volume,Provisioned,Tenancy,EBS Optimized,Operating System,License Model,Group,Group Description,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,CapacityStatus,Dedicated EBS Throughput,ECU,Elastic Graphics Type,Enhanced Networking Supported,GPU,GPU Memory,Instance,Instance Capacity - 10xlarge,Instance Capacity - 12xlarge,Instance Capacity - 16xlarge,Instance Capacity - 18xlarge,Instance Capacity - 24xlarge,Instance Capacity - 2xlarge,Instance Capacity - 32xlarge,Instance Capacity - 4xlarge,Instance Capacity - 8xlarge,Instance Capacity - 9xlarge,Instance Capacity - large,Instance Capacity - medium,Instance Capacity - metal,Instance Capacity - xlarge,instanceSKU,Intel AVX Available,Intel AVX2 Available,Intel Turbo Available,Normalization Size Factor,Physical Cores,Pre Installed S/W,Processor Features,Product Type,Resource Type,serviceName,Volume API Name
TZEW6V2T334JJKK3,JRTCKXETXF,TZEW6V2T334JJKK3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.594 per On Demand RHEL p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,13.594,USD,,,,Compute Instance,AmazonEC2,Canada (Central),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,RHEL,No License required,,,,,,,,CAN1-BoxUsage:p3.8xlarge,RunInstances:0010,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
D3ZXMM5647QR8J4D,JRTCKXETXF,D3ZXMM5647QR8J4D.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.372 per Dedicated Usage Windows p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.372,USD,,,,Compute Instance,AmazonEC2,AWS GovCloud (US-West),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,UGW1-DedicatedUsage:p2.xlarge,RunInstances:0002,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
3GX5RAEQRCD6VWEU,JRTCKXETXF,3GX5RAEQRCD6VWEU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$27.588 per Dedicated Unused Reservation Usage SUSE p2.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,27.588,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p2.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,732 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,APS1-UnusedDed:p2.16xlarge,RunInstances:000g,UnusedCapacityReservation,10000 Mbps,201,,Yes,16,,,,,,,,,,,,,,,,,G6YZVTS6QB33J5DU,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
ZHRMFPPNKSMX5PDK,JRTCKXETXF,ZHRMFPPNKSMX5PDK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.192 per On Demand Windows p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,13.192,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Seoul),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,APN2-BoxUsage:p2.8xlarge,RunInstances:0002,Used,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
67ABMG3KVYN9E3RX,JRTCKXETXF,67ABMG3KVYN9E3RX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.459 per Dedicated Usage Windows BYOL p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.459,USD,,,,Compute Instance,AmazonEC2,EU (Frankfurt),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,Windows,Bring your own license,,,,,,,,EUC1-DedicatedUsage:p2.xlarge,RunInstances:0800,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
4KH2ZZHG69CAYKGS,JRTCKXETXF,4KH2ZZHG69CAYKGS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$14.936 per On Demand Windows p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,14.936,USD,,,,Compute Instance,AmazonEC2,Canada (Central),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,CAN1-BoxUsage:p3.8xlarge,RunInstances:0002,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
243D5BT24NK28ZXX,JRTCKXETXF,243D5BT24NK28ZXX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.808 per On Demand Windows p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,13.808,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Sydney),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,APS2-BoxUsage:p2.8xlarge,RunInstances:0002,Used,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
RQ9ZZ4ZM2KFYTRNG,JRTCKXETXF,RQ9ZZ4ZM2KFYTRNG.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.472 per Windows p2.8xlarge Dedicated Host Instance hour,2020-04-01,0,Inf,Hrs,1.472,USD,,,,Compute Instance,AmazonEC2,US West (Oregon),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Host,,Windows,No License required,,,,,,,,USW2-HostBoxUsage:p2.8xlarge,RunInstances:0002,Used,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
X4Z7K8B2B2SGCDU6,JRTCKXETXF,X4Z7K8B2B2SGCDU6.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.88 per Dedicated Unused Reservation Usage Windows p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.88,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Tokyo),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,APN1-UnusedDed:p2.xlarge,RunInstances:0002,UnusedCapacityReservation,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,JR6UJS566SYZ95WR,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
JTEZQMFDEAS9T7G2,JRTCKXETXF,JTEZQMFDEAS9T7G2.JRTCKXETXF.6YS6EN2CT7,OnDemand,$14.339 per Dedicated Windows BYOL p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,14.339,USD,,,,Compute Instance,AmazonEC2,Canada (Central),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,Bring your own license,,,,,,,,CAN1-DedicatedUsage:p3.8xlarge,RunInstances:0800,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
VYNXC356K63H65A5,JRTCKXETXF,VYNXC356K63H65A5.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.169 per Dedicated Unused Reservation Usage SUSE p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.169,USD,,,,Compute Instance,AmazonEC2,EU (Ireland),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,EU-UnusedDed:p2.xlarge,RunInstances:000g,UnusedCapacityReservation,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,K6DWAU6NB9XNRQFD,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
X57E3N6PE7BGQXWC,JRTCKXETXF,X57E3N6PE7BGQXWC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.18 per On Demand SUSE p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.18,USD,,,,Compute Instance,AmazonEC2,AWS GovCloud (US-West),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Shared,,SUSE,No License required,,,,,,,,UGW1-BoxUsage:p2.xlarge,RunInstances:000g,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
8NBJRWBHFVGVZR99,JRTCKXETXF,8NBJRWBHFVGVZR99.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.171 per Dedicated Unused Reservation SUSE p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,4.171,USD,,,,Compute Instance,AmazonEC2,EU (Frankfurt),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,EUC1-UnusedDed:p3.2xlarge,RunInstances:000g,UnusedCapacityReservation,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,B377N3MVRQEAX7GW,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
BRR4WNGX9D8PARUT,JRTCKXETXF,BRR4WNGX9D8PARUT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$15.248 per Dedicated Usage RHEL p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,15.248,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,APS1-DedicatedUsage:p2.8xlarge,RunInstances:0010,Used,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
BT5TJE6YVRA6ZGWU,JRTCKXETXF,BT5TJE6YVRA6ZGWU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.902 per Unused Reservation Windows p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.902,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,APS1-UnusedBox:p2.xlarge,RunInstances:0002,UnusedCapacityReservation,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,QAYC2U4T6YR46XNN,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
C78GE3JTWV3NXYNZ,JRTCKXETXF,C78GE3JTWV3NXYNZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$27.058 per Dedicated RHEL p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,27.058,USD,,,,Compute Instance,AmazonEC2,Canada (Central),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,CAN1-DedicatedUsage:p3.16xlarge,RunInstances:0010,Used,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
C7WSSGTUF82D2QX5,JRTCKXETXF,C7WSSGTUF82D2QX5.JRTCKXETXF.6YS6EN2CT7,OnDemand,$26.384 per Unused Reservation Windows p2.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,26.384,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Seoul),AWS Region,p2.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,732 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,APN2-UnusedBox:p2.16xlarge,RunInstances:0002,UnusedCapacityReservation,10000 Mbps,201,,Yes,16,,,,,,,,,,,,,,,,,V8RRZV9X2AEHUVH2,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
8MPWEYVE5TDUTTJF,JRTCKXETXF,8MPWEYVE5TDUTTJF.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.084 per Unused Reservation Windows p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.084,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,UnusedBox:p2.xlarge,RunInstances:0002,UnusedCapacityReservation,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,BGU9UG7QCNNGBKAB,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
AATPJ7WMWX748RZQ,JRTCKXETXF,AATPJ7WMWX748RZQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$24.672 per On Demand Linux p2.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,24.672,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Sydney),AWS Region,p2.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,732 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,APS2-BoxUsage:p2.16xlarge,RunInstances,Used,10000 Mbps,201,,Yes,16,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
RHMYCN6PD6GHSQUU,JRTCKXETXF,RHMYCN6PD6GHSQUU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.99 per Dedicated Usage Linux p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,0.99,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,DedicatedUsage:p2.xlarge,RunInstances,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
HGUA7JSU2P3K7BZ9,JRTCKXETXF,HGUA7JSU2P3K7BZ9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.796 per Dedicated Unused Reservation Usage SUSE p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.796,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Tokyo),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,APN1-UnusedDed:p2.xlarge,RunInstances:000g,UnusedCapacityReservation,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,2HT3EK4QSQWF925C,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
CK6UA2U8QRFBYZ3R,JRTCKXETXF,CK6UA2U8QRFBYZ3R.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.719 per Unused Reservation RHEL p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,3.719,USD,,,,Compute Instance,AmazonEC2,EU (London),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Shared,,RHEL,No License required,,,,,,,,EUW2-UnusedBox:p3.2xlarge,RunInstances:0010,UnusedCapacityReservation,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,QK5FHYV6NV4GQECT,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
2T2UFGMZ7T8GBQVP,JRTCKXETXF,2T2UFGMZ7T8GBQVP.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.602 per On Demand RHEL p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,1.602,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Sydney),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Shared,,RHEL,No License required,,,,,,,,APS2-BoxUsage:p2.xlarge,RunInstances:0010,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
KTZYT2QK3KRKX3XT,JRTCKXETXF,KTZYT2QK3KRKX3XT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.712 per On Demand Windows p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,13.712,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,BoxUsage:p3.8xlarge,RunInstances:0002,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
SMYMHXK4KM4UQQ7E,JRTCKXETXF,SMYMHXK4KM4UQQ7E.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.19 per Dedicated Unused Reservation Windows p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,4.19,USD,,,,Compute Instance,AmazonEC2,EU (London),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,EUW2-UnusedDed:p3.2xlarge,RunInstances:0002,UnusedCapacityReservation,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,63K3X4CG236VVYT4,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
9XFA5VMFD5QMDNPR,JRTCKXETXF,9XFA5VMFD5QMDNPR.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.627 per Dedicated Unused Reservation Windows p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,3.627,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,UnusedDed:p3.2xlarge,RunInstances:0002,UnusedCapacityReservation,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,BUEPRDN9GYBNSP3F,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
GX3V6P47JC2V58J9,JRTCKXETXF,GX3V6P47JC2V58J9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.57 per Dedicated Unused Reservation Usage Linux p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,13.57,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Sydney),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,APS2-UnusedDed:p2.8xlarge,RunInstances,UnusedCapacityReservation,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,7TTFQQYNHMR2DHGY,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
9A2XE23WD3EK65YD,JRTCKXETXF,9A2XE23WD3EK65YD.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.972 per Unused Reservation Linux p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,0.972,USD,,,,Compute Instance,AmazonEC2,EU (Ireland),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,EU-UnusedBox:p2.xlarge,RunInstances,UnusedCapacityReservation,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,KPQDNX9YMUA29HRQ,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
NRHR7EWTFDEUSBJM,JRTCKXETXF,NRHR7EWTFDEUSBJM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.04 per Unused Reservation Windows p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,4.04,USD,,,,Compute Instance,AmazonEC2,AWS GovCloud (US-West),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,UGW1-UnusedBox:p3.2xlarge,RunInstances:0002,UnusedCapacityReservation,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,XYDDVUYQKENFVXR7,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
KPQDNX9YMUA29HRQ,JRTCKXETXF,KPQDNX9YMUA29HRQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.972 per On Demand Linux p2.xlarge Instance Hour,2020-04-01,0,Inf,Hrs,0.972,USD,,,,Compute Instance,AmazonEC2,EU (Ireland),AWS Region,p2.xlarge,Yes,GPU instance,4,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,High,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,EU-BoxUsage:p2.xlarge,RunInstances,Used,750 Mbps,16,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,8,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
Y9RSAJC7E84P9K9M,JRTCKXETXF,Y9RSAJC7E84P9K9M.JRTCKXETXF.6YS6EN2CT7,OnDemand,$15.389 per Dedicated SUSE p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,15.389,USD,,,,Compute Instance,AmazonEC2,EU (London),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,EUW2-DedicatedUsage:p3.8xlarge,RunInstances:000g,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
C859VS6BH79V8TPW,JRTCKXETXF,C859VS6BH79V8TPW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$32.32 per Dedicated Windows p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,32.32,USD,,,,Compute Instance,AmazonEC2,AWS GovCloud (US-West),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,UGW1-DedicatedUsage:p3.16xlarge,RunInstances:0002,Used,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
WMZMV9VFMDY39S43,JRTCKXETXF,WMZMV9VFMDY39S43.JRTCKXETXF.6YS6EN2CT7,OnDemand,$17.344 per On Demand Windows p2.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,17.344,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p2.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,732 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,BoxUsage:p2.16xlarge,RunInstances:0002,Used,10000 Mbps,201,,Yes,16,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
